,bead_diameter,fsa,nanoparticle_radius,chainlength,chain_density,coating_pattern,statepoint,status,sasa,signac_id,root
d158b92a62a81ce328f62ec4d3da9c6d,0.6,0.4,2.5,8,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'d158b92a62a81ce328f62ec4d3da9c6d-initialize': 1, 'd158b92a62a81ce328f62ec4d3da9c6d-equilibrate': 1, 'd158b92a62a81ce328f62ec4d3da9c6d-log_sasa': 1, 'd158b92a62a81ce328f62ec4d3da9c6d-calc_sasa': 1}",3.550843029,d158b92a62a81ce328f62ec4d3da9c6d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d2720bd4969de909af6767dd292c3a05,0.6,0.2,2.5,8,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'d2720bd4969de909af6767dd292c3a05-log_sasa': 1, 'd2720bd4969de909af6767dd292c3a05-calc_sasa': 1, 'd2720bd4969de909af6767dd292c3a05-initialize': 1, 'd2720bd4969de909af6767dd292c3a05-equilibrate': 1}",0.558913254,d2720bd4969de909af6767dd292c3a05,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d4021f0d0a820b3b1b2264fef65c1db2,0.6,0.2,2.5,5,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'d4021f0d0a820b3b1b2264fef65c1db2-calc_sasa': 1, 'd4021f0d0a820b3b1b2264fef65c1db2-initialize': 1, 'd4021f0d0a820b3b1b2264fef65c1db2-equilibrate': 1, 'd4021f0d0a820b3b1b2264fef65c1db2-log_sasa': 1}",6.058957996,d4021f0d0a820b3b1b2264fef65c1db2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d4565b869d7933f4aad25a8aecbc5d3a,0.6,0.65,2.5,8,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'d4565b869d7933f4aad25a8aecbc5d3a-log_sasa': 1, 'd4565b869d7933f4aad25a8aecbc5d3a-calc_sasa': 1, 'd4565b869d7933f4aad25a8aecbc5d3a-initialize': 1, 'd4565b869d7933f4aad25a8aecbc5d3a-equilibrate': 1}",16.58859428,d4565b869d7933f4aad25a8aecbc5d3a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d486f40f366c600d7dad6e198582d647,0.6,0.6,2.5,9,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'d486f40f366c600d7dad6e198582d647-initialize': 1, 'd486f40f366c600d7dad6e198582d647-equilibrate': 1, 'd486f40f366c600d7dad6e198582d647-calc_sasa': 1, 'd486f40f366c600d7dad6e198582d647-log_sasa': 1}",12.30682894,d486f40f366c600d7dad6e198582d647,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d4d0c7d1442498163a0bb29d0ed88dc7,0.6,0.3,2.5,9,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d4d0c7d1442498163a0bb29d0ed88dc7-calc_sasa': 1, 'd4d0c7d1442498163a0bb29d0ed88dc7-initialize': 1, 'd4d0c7d1442498163a0bb29d0ed88dc7-equilibrate': 1, 'd4d0c7d1442498163a0bb29d0ed88dc7-log_sasa': 1}",3.377814903,d4d0c7d1442498163a0bb29d0ed88dc7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d57386b6b739cb804a7220d4d29388ac,0.6,0.65,2.5,6,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'d57386b6b739cb804a7220d4d29388ac-calc_sasa': 1, 'd57386b6b739cb804a7220d4d29388ac-equilibrate': 1, 'd57386b6b739cb804a7220d4d29388ac-initialize': 1, 'd57386b6b739cb804a7220d4d29388ac-log_sasa': 1}",15.68633732,d57386b6b739cb804a7220d4d29388ac,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d5c9263b5e8a33cd1110b3481fb27e45,0.6,0.25,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'d5c9263b5e8a33cd1110b3481fb27e45-equilibrate': 1, 'd5c9263b5e8a33cd1110b3481fb27e45-log_sasa': 1, 'd5c9263b5e8a33cd1110b3481fb27e45-initialize': 1, 'd5c9263b5e8a33cd1110b3481fb27e45-calc_sasa': 1}",8.21909873,d5c9263b5e8a33cd1110b3481fb27e45,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d5cc58b990a855df7ca0e4d612a1d8dd,0.6,0.25,2.5,9,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'d5cc58b990a855df7ca0e4d612a1d8dd-equilibrate': 1, 'd5cc58b990a855df7ca0e4d612a1d8dd-calc_sasa': 1, 'd5cc58b990a855df7ca0e4d612a1d8dd-log_sasa': 1, 'd5cc58b990a855df7ca0e4d612a1d8dd-initialize': 1}",3.203189244,d5cc58b990a855df7ca0e4d612a1d8dd,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d603b37c70e3dd7400d811d8e9faabb5,0.6,0.15,2.5,9,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'d603b37c70e3dd7400d811d8e9faabb5-initialize': 1, 'd603b37c70e3dd7400d811d8e9faabb5-equilibrate': 1, 'd603b37c70e3dd7400d811d8e9faabb5-log_sasa': 1, 'd603b37c70e3dd7400d811d8e9faabb5-calc_sasa': 1}",5.514892716,d603b37c70e3dd7400d811d8e9faabb5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d6bfa24f1731c23f2bad2e729947bdbb,0.6,0.65,2.5,8,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d6bfa24f1731c23f2bad2e729947bdbb-calc_sasa': 1, 'd6bfa24f1731c23f2bad2e729947bdbb-initialize': 1, 'd6bfa24f1731c23f2bad2e729947bdbb-equilibrate': 1, 'd6bfa24f1731c23f2bad2e729947bdbb-log_sasa': 1}",14.06786972,d6bfa24f1731c23f2bad2e729947bdbb,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d6f956360eaca1d7f1ed8732ae909782,0.6,0.15,2.5,7,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d6f956360eaca1d7f1ed8732ae909782-log_sasa': 1, 'd6f956360eaca1d7f1ed8732ae909782-calc_sasa': 1, 'd6f956360eaca1d7f1ed8732ae909782-initialize': 1, 'd6f956360eaca1d7f1ed8732ae909782-equilibrate': 1}",2.254334838,d6f956360eaca1d7f1ed8732ae909782,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d71f5da9936acb4f29e2407f2f0549d4,0.6,0.15,2.5,10,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'d71f5da9936acb4f29e2407f2f0549d4-calc_sasa': 1, 'd71f5da9936acb4f29e2407f2f0549d4-equilibrate': 1, 'd71f5da9936acb4f29e2407f2f0549d4-initialize': 1, 'd71f5da9936acb4f29e2407f2f0549d4-log_sasa': 1}",2.509941878,d71f5da9936acb4f29e2407f2f0549d4,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d729926a8b13d343dddfd681886ffe40,0.6,0.45,2.5,11,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'d729926a8b13d343dddfd681886ffe40-equilibrate': 1, 'd729926a8b13d343dddfd681886ffe40-log_sasa': 1, 'd729926a8b13d343dddfd681886ffe40-calc_sasa': 1, 'd729926a8b13d343dddfd681886ffe40-initialize': 1}",10.3099769,d729926a8b13d343dddfd681886ffe40,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d79e4e737c98a8852b3316a049793758,0.6,0.45,2.5,7,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'d79e4e737c98a8852b3316a049793758-log_sasa': 1, 'd79e4e737c98a8852b3316a049793758-calc_sasa': 1, 'd79e4e737c98a8852b3316a049793758-equilibrate': 1, 'd79e4e737c98a8852b3316a049793758-initialize': 1}",5.958164587,d79e4e737c98a8852b3316a049793758,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d7ec43a72bb12bd902a7f5d38e7f6764,0.6,0.65,2.5,9,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'d7ec43a72bb12bd902a7f5d38e7f6764-initialize': 1, 'd7ec43a72bb12bd902a7f5d38e7f6764-log_sasa': 1, 'd7ec43a72bb12bd902a7f5d38e7f6764-calc_sasa': 1, 'd7ec43a72bb12bd902a7f5d38e7f6764-equilibrate': 1}",9.99872879,d7ec43a72bb12bd902a7f5d38e7f6764,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d7fe6737b0bfb6a2ca7349e8885f4149,0.6,0.55,2.5,7,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'d7fe6737b0bfb6a2ca7349e8885f4149-equilibrate': 1, 'd7fe6737b0bfb6a2ca7349e8885f4149-calc_sasa': 1, 'd7fe6737b0bfb6a2ca7349e8885f4149-log_sasa': 1, 'd7fe6737b0bfb6a2ca7349e8885f4149-initialize': 1}",11.28167507,d7fe6737b0bfb6a2ca7349e8885f4149,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d83491365f914d14683d840446e53fd5,0.6,0.4,2.5,11,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d83491365f914d14683d840446e53fd5-log_sasa': 1, 'd83491365f914d14683d840446e53fd5-initialize': 1, 'd83491365f914d14683d840446e53fd5-calc_sasa': 1, 'd83491365f914d14683d840446e53fd5-equilibrate': 1}",4.393172922,d83491365f914d14683d840446e53fd5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d893afbcea03c508c5564e16a8039b5f,0.6,0.65,2.5,6,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d893afbcea03c508c5564e16a8039b5f-initialize': 1, 'd893afbcea03c508c5564e16a8039b5f-calc_sasa': 1, 'd893afbcea03c508c5564e16a8039b5f-log_sasa': 1, 'd893afbcea03c508c5564e16a8039b5f-equilibrate': 1}",18.59685608,d893afbcea03c508c5564e16a8039b5f,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d93d1798af940e528d7c3aaa92102c1d,0.6,0.6,2.5,7,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'d93d1798af940e528d7c3aaa92102c1d-initialize': 1, 'd93d1798af940e528d7c3aaa92102c1d-equilibrate': 1, 'd93d1798af940e528d7c3aaa92102c1d-log_sasa': 1, 'd93d1798af940e528d7c3aaa92102c1d-calc_sasa': 1}",13.69831978,d93d1798af940e528d7c3aaa92102c1d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d96c754b3cf263aeaebc8371d32cfc8c,0.6,0.6,2.5,6,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'d96c754b3cf263aeaebc8371d32cfc8c-initialize': 1, 'd96c754b3cf263aeaebc8371d32cfc8c-calc_sasa': 1, 'd96c754b3cf263aeaebc8371d32cfc8c-equilibrate': 1, 'd96c754b3cf263aeaebc8371d32cfc8c-log_sasa': 1}",19.14756817,d96c754b3cf263aeaebc8371d32cfc8c,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d97818dad978fafb6b27da4d5245e684,0.6,0.15,2.5,8,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'d97818dad978fafb6b27da4d5245e684-log_sasa': 1, 'd97818dad978fafb6b27da4d5245e684-initialize': 1, 'd97818dad978fafb6b27da4d5245e684-calc_sasa': 1, 'd97818dad978fafb6b27da4d5245e684-equilibrate': 1}",2.450238822,d97818dad978fafb6b27da4d5245e684,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d9a419b391c7d5629a45fd600bc2f585,0.6,0.15,2.5,8,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'d9a419b391c7d5629a45fd600bc2f585-calc_sasa': 1, 'd9a419b391c7d5629a45fd600bc2f585-initialize': 1, 'd9a419b391c7d5629a45fd600bc2f585-log_sasa': 1, 'd9a419b391c7d5629a45fd600bc2f585-equilibrate': 1}",1.247119627,d9a419b391c7d5629a45fd600bc2f585,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d9c2f35f489985df3d8786639a7f2772,0.6,0.5,2.5,5,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'d9c2f35f489985df3d8786639a7f2772-equilibrate': 1, 'd9c2f35f489985df3d8786639a7f2772-calc_sasa': 1, 'd9c2f35f489985df3d8786639a7f2772-initialize': 1, 'd9c2f35f489985df3d8786639a7f2772-log_sasa': 1}",16.25488737,d9c2f35f489985df3d8786639a7f2772,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
d9cee1ecc5c89d34828d057b73a03912,0.6,0.55,2.5,5,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'d9cee1ecc5c89d34828d057b73a03912-log_sasa': 1, 'd9cee1ecc5c89d34828d057b73a03912-initialize': 1, 'd9cee1ecc5c89d34828d057b73a03912-equilibrate': 1, 'd9cee1ecc5c89d34828d057b73a03912-calc_sasa': 1}",22.72109009,d9cee1ecc5c89d34828d057b73a03912,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
dac2d2a001525e4884bfebf145fdefd7,0.6,0.5,2.5,5,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'dac2d2a001525e4884bfebf145fdefd7-calc_sasa': 1, 'dac2d2a001525e4884bfebf145fdefd7-initialize': 1, 'dac2d2a001525e4884bfebf145fdefd7-log_sasa': 1, 'dac2d2a001525e4884bfebf145fdefd7-equilibrate': 1}",14.42389896,dac2d2a001525e4884bfebf145fdefd7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
db86a125bd5f99080e9abbf65e66b398,0.6,0.65,2.5,9,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'db86a125bd5f99080e9abbf65e66b398-equilibrate': 1, 'db86a125bd5f99080e9abbf65e66b398-log_sasa': 1, 'db86a125bd5f99080e9abbf65e66b398-calc_sasa': 1, 'db86a125bd5f99080e9abbf65e66b398-initialize': 1}",13.29132563,db86a125bd5f99080e9abbf65e66b398,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
dbce84615c840806f050d1e61971964d,0.6,0.55,2.5,7,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'dbce84615c840806f050d1e61971964d-equilibrate': 1, 'dbce84615c840806f050d1e61971964d-calc_sasa': 1, 'dbce84615c840806f050d1e61971964d-initialize': 1, 'dbce84615c840806f050d1e61971964d-log_sasa': 1}",14.40032003,dbce84615c840806f050d1e61971964d,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
dbe8b155781770f51d5b5d759242a587,0.6,0.3,2.5,7,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'dbe8b155781770f51d5b5d759242a587-calc_sasa': 1, 'dbe8b155781770f51d5b5d759242a587-equilibrate': 1, 'dbe8b155781770f51d5b5d759242a587-log_sasa': 1, 'dbe8b155781770f51d5b5d759242a587-initialize': 1}",6.512197294,dbe8b155781770f51d5b5d759242a587,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
dd38647c56a67250b872db3e9a6c9fb8,0.6,0.15,2.5,8,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'dd38647c56a67250b872db3e9a6c9fb8-equilibrate': 1, 'dd38647c56a67250b872db3e9a6c9fb8-calc_sasa': 1, 'dd38647c56a67250b872db3e9a6c9fb8-log_sasa': 1, 'dd38647c56a67250b872db3e9a6c9fb8-initialize': 1}",0.466019531,dd38647c56a67250b872db3e9a6c9fb8,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
dd9c888ce9434d5565168205c30886a2,0.6,0.4,2.5,7,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'dd9c888ce9434d5565168205c30886a2-initialize': 1, 'dd9c888ce9434d5565168205c30886a2-calc_sasa': 1, 'dd9c888ce9434d5565168205c30886a2-equilibrate': 1, 'dd9c888ce9434d5565168205c30886a2-log_sasa': 1}",6.023561125,dd9c888ce9434d5565168205c30886a2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ddad8d1dda9b633a4285099df6dea5a9,0.6,0.2,2.5,7,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'ddad8d1dda9b633a4285099df6dea5a9-log_sasa': 1, 'ddad8d1dda9b633a4285099df6dea5a9-equilibrate': 1, 'ddad8d1dda9b633a4285099df6dea5a9-initialize': 1, 'ddad8d1dda9b633a4285099df6dea5a9-calc_sasa': 1}",3.281483331,ddad8d1dda9b633a4285099df6dea5a9,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ddb581455c559b4775853bcf877442c1,0.6,0.3,2.5,6,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'ddb581455c559b4775853bcf877442c1-calc_sasa': 1, 'ddb581455c559b4775853bcf877442c1-log_sasa': 1, 'ddb581455c559b4775853bcf877442c1-equilibrate': 1, 'ddb581455c559b4775853bcf877442c1-initialize': 1}",13.208501,ddb581455c559b4775853bcf877442c1,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
de2b7b6d8c94743a7d4dc2b6bdab1611,0.6,0.35,2.5,8,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'de2b7b6d8c94743a7d4dc2b6bdab1611-initialize': 1, 'de2b7b6d8c94743a7d4dc2b6bdab1611-log_sasa': 1, 'de2b7b6d8c94743a7d4dc2b6bdab1611-equilibrate': 1, 'de2b7b6d8c94743a7d4dc2b6bdab1611-calc_sasa': 1}",9.652621078,de2b7b6d8c94743a7d4dc2b6bdab1611,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
de3d689545281e3cde8fb683b6f690f5,0.6,0.55,2.5,7,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'de3d689545281e3cde8fb683b6f690f5-calc_sasa': 1, 'de3d689545281e3cde8fb683b6f690f5-log_sasa': 1, 'de3d689545281e3cde8fb683b6f690f5-initialize': 1, 'de3d689545281e3cde8fb683b6f690f5-equilibrate': 1}",9.740614529,de3d689545281e3cde8fb683b6f690f5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
ded21cdef8a963e8218e49e9e16a738a,0.6,0.35,2.5,10,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'ded21cdef8a963e8218e49e9e16a738a-equilibrate': 1, 'ded21cdef8a963e8218e49e9e16a738a-initialize': 1, 'ded21cdef8a963e8218e49e9e16a738a-calc_sasa': 1, 'ded21cdef8a963e8218e49e9e16a738a-log_sasa': 1}",3.554402533,ded21cdef8a963e8218e49e9e16a738a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
df2215dad1b5bb9f10062ac9205753e6,0.6,0.35,2.5,9,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'df2215dad1b5bb9f10062ac9205753e6-log_sasa': 1, 'df2215dad1b5bb9f10062ac9205753e6-initialize': 1, 'df2215dad1b5bb9f10062ac9205753e6-calc_sasa': 1, 'df2215dad1b5bb9f10062ac9205753e6-equilibrate': 1}",4.326907468,df2215dad1b5bb9f10062ac9205753e6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
e017d8eb8545dddb820378e3a3829804,0.6,0.15,2.5,10,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'e017d8eb8545dddb820378e3a3829804-equilibrate': 1, 'e017d8eb8545dddb820378e3a3829804-calc_sasa': 1, 'e017d8eb8545dddb820378e3a3829804-log_sasa': 1, 'e017d8eb8545dddb820378e3a3829804-initialize': 1}",2.137751129,e017d8eb8545dddb820378e3a3829804,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
e063a4a0008a1ca877773464d9ee4935,0.6,0.55,2.5,10,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'e063a4a0008a1ca877773464d9ee4935-log_sasa': 1, 'e063a4a0008a1ca877773464d9ee4935-calc_sasa': 1, 'e063a4a0008a1ca877773464d9ee4935-initialize': 1, 'e063a4a0008a1ca877773464d9ee4935-equilibrate': 1}",5.893357372,e063a4a0008a1ca877773464d9ee4935,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
e155b431fab2962c9af776dd48079ef1,0.6,0.25,2.5,9,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'e155b431fab2962c9af776dd48079ef1-initialize': 1, 'e155b431fab2962c9af776dd48079ef1-equilibrate': 1, 'e155b431fab2962c9af776dd48079ef1-log_sasa': 1, 'e155b431fab2962c9af776dd48079ef1-calc_sasa': 1}",2.302867393,e155b431fab2962c9af776dd48079ef1,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
e267d8f2d2cbfb1395a05d5d2b46bed6,0.6,0.2,2.5,5,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'e267d8f2d2cbfb1395a05d5d2b46bed6-calc_sasa': 1, 'e267d8f2d2cbfb1395a05d5d2b46bed6-log_sasa': 1, 'e267d8f2d2cbfb1395a05d5d2b46bed6-equilibrate': 1, 'e267d8f2d2cbfb1395a05d5d2b46bed6-initialize': 1}",4.531914954,e267d8f2d2cbfb1395a05d5d2b46bed6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
